prompt,gt,smiles
"Given the SMILES Nc1ccccc1NC(=O)c2ccc(cc2)N3CCOCC3, compute its lipophilicity.",1.2,Nc1ccccc1NC(=O)c2ccc(cc2)N3CCOCC3
Predict the lipophilicity (Lipo) value for the molecule with SMILES: COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc4noc(C)c4C,4.06,COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc4noc(C)c4C
Provide the lipophilicity index for the compound CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4.,2.4,CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
"Given the SMILES CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3, compute its lipophilicity.",2.41,CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3
How lipophilic is OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3?,-0.93,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3
What is the predicted lipophilicity (Lipo) of O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56?,2.52,O=C(N1CCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56
How lipophilic is NC1(CCC1)c2ccc(cc2)c3nc4ccccc4cc3c5ccccc5?,3.6,NC1(CCC1)c2ccc(cc2)c3nc4ccccc4cc3c5ccccc5
Report the predicted Lipo value for COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2.,3.1,COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2
What is the predicted lipophilicity (Lipo) of CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1?,3.49,CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1
How lipophilic is C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OC4CCCC4)nc23?,3.18,C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OC4CCCC4)nc23
What is the predicted lipophilicity (Lipo) of CN1CC=CCC(C1)c2oc3ccccc3c2?,2.47,CN1CC=CCC(C1)c2oc3ccccc3c2
"For the molecule NC(Cc1c[nH]c2ccccc12)C(=O)O, return its lipophilicity score.",-1.17,NC(Cc1c[nH]c2ccccc12)C(=O)O
Report the predicted Lipo value for CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1.,2.1,CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1
"For the molecule Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(n1)N3CCOCC3, return its lipophilicity score.",1.8,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(n1)N3CCOCC3
Predict the lipophilicity (Lipo) value for the molecule with SMILES: O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3,3.96,O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3
What is the predicted lipophilicity (Lipo) of CN(C1CCCCC1)C(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4?,1.69,CN(C1CCCCC1)C(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4
"For the molecule CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3, return its lipophilicity score.",0.69,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3
What is the predicted lipophilicity (Lipo) of O=C(Cc1ccccc1)Nc2nccs2?,2.5,O=C(Cc1ccccc1)Nc2nccs2
How lipophilic is CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c5ccc6OCOc6c5)C1=O?,2.6,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c5ccc6OCOc6c5)C1=O
What is the logD/lipophilicity of NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl?,-0.09,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl
"Given the SMILES CC(C)Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C, compute its lipophilicity.",3.33,CC(C)Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3)C(F)(F)F)S(=O)(=O)C
How lipophilic is CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4OCOc34)n2)c1?,2.83,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4OCOc34)n2)c1
Predict the lipophilicity (Lipo) value for the molecule with SMILES: Clc1ccc2ncccc2c1C(=O)NCC3CCCCC3,2.65,Clc1ccc2ncccc2c1C(=O)NCC3CCCCC3
"For the molecule CCOc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N, return its lipophilicity score.",3.1,CCOc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
"Given the SMILES Nc1nc2ccc(cc2s1)c3cccc(O)c3, compute its lipophilicity.",3.1,Nc1nc2ccc(cc2s1)c3cccc(O)c3
How lipophilic is OCCN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)c3ccccc3?,3.37,OCCN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)c3ccccc3
How lipophilic is CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)n2?,1.87,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)n2
"For the molecule Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4cc(ccc34)S(=O)(=O)C)CC2, return its lipophilicity score.",2.42,Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4cc(ccc34)S(=O)(=O)C)CC2
Report the predicted Lipo value for COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3.,2.92,COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3
Predict the lipophilicity (Lipo) value for the molecule with SMILES: COc1ccccc1OCC(O)CO,0.24,COc1ccccc1OCC(O)CO
How lipophilic is CC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2?,0.97,CC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
"From the SMILES C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3, predict the Lipo property.",2.72,C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3
How lipophilic is COc1ccc(cc1)C2=COc3cc(OC)cc(OC)c3C2=O?,3.05,COc1ccc(cc1)C2=COc3cc(OC)cc(OC)c3C2=O
"From the SMILES COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4, predict the Lipo property.",3.5,COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4
Report the predicted Lipo value for CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O.,0.2,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O
How lipophilic is OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2?,2.26,OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
How lipophilic is CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc4ccccc34)c2C(=O)N5CC[C@@H](O)C5?,1.34,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc4ccccc34)c2C(=O)N5CC[C@@H](O)C5
What is the logD/lipophilicity of COc1cc(ccc1Nc2ccccc2C(=O)O)c3ccc(Nc4ccccc4C(=O)O)c(OC)c3?,1.8,COc1cc(ccc1Nc2ccccc2C(=O)O)c3ccc(Nc4ccccc4C(=O)O)c(OC)c3
What is the predicted lipophilicity (Lipo) of COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1OC?,3.4,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1OC
How lipophilic is Oc1ccc(NC(=O)c2ccc(O)cc2)cc1?,1.5,Oc1ccc(NC(=O)c2ccc(O)cc2)cc1
Report the predicted Lipo value for CS(=O)(=O)NC(=O)CCCc1c([nH]c2ccc(cc12)C#N)c3ccc(F)cc3.,1.5,CS(=O)(=O)NC(=O)CCCc1c([nH]c2ccc(cc12)C#N)c3ccc(F)cc3
"Given the SMILES COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC, compute its lipophilicity.",2.66,COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC
"Given the SMILES COc1ccc(cc1)c2nc(N)s[n+]2c3ccccc3, compute its lipophilicity.",2.19,COc1ccc(cc1)c2nc(N)s[n+]2c3ccccc3
Predict the lipophilicity (Lipo) value for the molecule with SMILES: COC(=O)NC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,1.82,COC(=O)NC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2
What is the logD/lipophilicity of C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3?,1.6,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3
Estimate the lipophilicity property of CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3ccccc3.,2.14,CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3ccccc3
Predict the lipophilicity (Lipo) value for the molecule with SMILES: NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.76,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
"From the SMILES COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34, predict the Lipo property.",2.49,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34
"From the SMILES Clc1cccc(c1)c2cnc3ccc(NC4CCOCC4)nn23, predict the Lipo property.",4.3,Clc1cccc(c1)c2cnc3ccc(NC4CCOCC4)nn23
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,-0.79,CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
What is the predicted lipophilicity (Lipo) of Cc1c(Sc2ccc(Cl)cc2)c3cc(F)ccc3n1CC(=O)O?,1.84,Cc1c(Sc2ccc(Cl)cc2)c3cc(F)ccc3n1CC(=O)O
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,3.13,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14
How lipophilic is COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1?,1.86,COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1
"Given the SMILES O=C(Nc1nccs1)c2cccnc2, compute its lipophilicity.",2.25,O=C(Nc1nccs1)c2cccnc2
"Given the SMILES Cc1nc2c(cnn2c(O)c1Cc3ccccc3)C#N, compute its lipophilicity.",0.68,Cc1nc2c(cnn2c(O)c1Cc3ccccc3)C#N
"Given the SMILES CCCSc1ncccc1C(=O)N(C)[C@@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3, compute its lipophilicity.",2.49,CCCSc1ncccc1C(=O)N(C)[C@@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3
Provide the lipophilicity index for the compound CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccc(cc3)C(=O)O)C(=O)C(F)(F)F.,0.84,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccc(cc3)C(=O)O)C(=O)C(F)(F)F
Estimate the lipophilicity property of Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.,0.88,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
"From the SMILES CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3, predict the Lipo property.",4.07,CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3
Report the predicted Lipo value for CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C.,2.2,CN(c1ccnc(Nc2cc(cc(c2)C(=O)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
"From the SMILES CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(F)ccc34)cc2OC)cn1, predict the Lipo property.",3.93,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(F)ccc34)cc2OC)cn1
Report the predicted Lipo value for CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13.,3.68,CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13
"Given the SMILES CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O, compute its lipophilicity.",-0.38,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O
Report the predicted Lipo value for C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F.,2.08,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F
What is the predicted lipophilicity (Lipo) of Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2?,2.7,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2
How lipophilic is CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)C5CC5)ccc4C?,2.17,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)C5CC5)ccc4C
What is the logD/lipophilicity of CC(C)N1CCN(CC1)C(=O)NCc2ccc(Cl)c(Cl)c2?,2.75,CC(C)N1CCN(CC1)C(=O)NCc2ccc(Cl)c(Cl)c2
What is the predicted lipophilicity (Lipo) of COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N?,3.57,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N
How lipophilic is CC1=CC2=NNC(=O)N2c3cc(ccc13)c4cccc(CO)c4?,3.36,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4cccc(CO)c4
What is the predicted lipophilicity (Lipo) of CC(=O)Nc1ccccn1?,0.5,CC(=O)Nc1ccccn1
Report the predicted Lipo value for Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N.,2.85,Cn1c(ccc1c2ccc3NC(=O)OC(C)(C)c3c2)C#N
What is the predicted lipophilicity (Lipo) of Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13?,3.8,Cn1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13
Provide the lipophilicity index for the compound Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4.,2.83,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CCCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc3cccc(O)c3,2.46,CCCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc3cccc(O)c3
Estimate the lipophilicity property of CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2.,3.47,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2
What is the predicted lipophilicity (Lipo) of NC1(CCC1)c2ccc(cc2)c3ncc4ccncc4c3c5ccccc5?,2.2,NC1(CCC1)c2ccc(cc2)c3ncc4ccncc4c3c5ccccc5
Report the predicted Lipo value for CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13.,4.2,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13
Report the predicted Lipo value for Cn1cncc1c2c3C(=O)N(C4CC4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67.,3.53,Cn1cncc1c2c3C(=O)N(C4CC4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CN1CCN(CC1)C(=O)c2cc3cc(C)ccc3[nH]2,2.22,CN1CCN(CC1)C(=O)c2cc3cc(C)ccc3[nH]2
What is the predicted lipophilicity (Lipo) of OC(=O)c1ccc(cc1)c2ccc(Cl)c(c2)C(=O)NCC34CC5CC(CC(C5)C3)C4?,2.48,OC(=O)c1ccc(cc1)c2ccc(Cl)c(c2)C(=O)NCC34CC5CC(CC(C5)C3)C4
"Given the SMILES COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cccn34)N5CCN(CC5)C(=O)C, compute its lipophilicity.",3.5,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cccn34)N5CCN(CC5)C(=O)C
Report the predicted Lipo value for CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F.,3.12,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F
"Given the SMILES c1ccc(nc1)c2n[nH]cc2c3ccnc4ccccc34, compute its lipophilicity.",2.57,c1ccc(nc1)c2n[nH]cc2c3ccnc4ccccc34
"Given the SMILES Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1, compute its lipophilicity.",2.66,Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1
"From the SMILES COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C, predict the Lipo property.",2.51,COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C
What is the logD/lipophilicity of CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(F)ccc3[nH]2?,3.5,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(F)ccc3[nH]2
What is the logD/lipophilicity of CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(F)ccc12)c3ccccc3)c4ccccc4?,3.62,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(F)ccc12)c3ccccc3)c4ccccc4
How lipophilic is CC(C)N1CCC[C@H](CN2C(=Nc3ccc(cc3C2=O)c4ccc(Cl)cc4)C)C1?,3.3,CC(C)N1CCC[C@H](CN2C(=Nc3ccc(cc3C2=O)c4ccc(Cl)cc4)C)C1
Provide the lipophilicity index for the compound Brc1ccc(OC(=O)N2CCN3CCC2CC3)cc1.,1.58,Brc1ccc(OC(=O)N2CCN3CCC2CC3)cc1
"For the molecule CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4, return its lipophilicity score.",2.8,CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4
Report the predicted Lipo value for O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4.,3.48,O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
What is the logD/lipophilicity of OC(=O)\C=C\c1cccc(c1)c2cnc3[nH]ccc3c2?,0.58,OC(=O)\C=C\c1cccc(c1)c2cnc3[nH]ccc3c2
How lipophilic is O=C1Oc2ccccc2C=C1c3ccccc3?,3.22,O=C1Oc2ccccc2C=C1c3ccccc3
Estimate the lipophilicity property of CCOC(=O)c1ccc(OCCC2CN(C2)c3ccc(C)nn3)cc1.,3.22,CCOC(=O)c1ccc(OCCC2CN(C2)c3ccc(C)nn3)cc1
What is the logD/lipophilicity of CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)Cc3ccccc3?,0.81,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)Cc3ccccc3
"Given the SMILES CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1, compute its lipophilicity.",2.24,CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1
"For the molecule CCN(CC)CCOc1ccc(cc1OC)N(C)C(=O)c2ccc(cc2)c3ccc(cc3)C(F)(F)F, return its lipophilicity score.",3.13,CCN(CC)CCOc1ccc(cc1OC)N(C)C(=O)c2ccc(cc2)c3ccc(cc3)C(F)(F)F
Report the predicted Lipo value for CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5.,2.7,CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5
"For the molecule Clc1ccc2OC(=O)Nc2c1, return its lipophilicity score.",2.16,Clc1ccc2OC(=O)Nc2c1
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)NC)n4ccc(n4)C(F)(F)F,2.21,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)NC)n4ccc(n4)C(F)(F)F
What is the logD/lipophilicity of CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2?,2.45,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2
"From the SMILES COc1ccc(cc1OC)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2, predict the Lipo property.",2.56,COc1ccc(cc1OC)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2
"Given the SMILES CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl, compute its lipophilicity.",0.65,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl
Provide the lipophilicity index for the compound Cc1nc2ccc(Cl)cn2c1c3ccnc(N)n3.,2.49,Cc1nc2ccc(Cl)cn2c1c3ccnc(N)n3
Report the predicted Lipo value for C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3.,2.91,C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3
"Given the SMILES OC(=O)C(N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)c4ccccc4, compute its lipophilicity.",2.23,OC(=O)C(N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)c4ccccc4
What is the predicted lipophilicity (Lipo) of CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13?,2.69,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13
What is the predicted lipophilicity (Lipo) of CCN(CC)CCCCNc1ncc2CN(C(=O)N(Cc3cccc(NC(=O)C=C)c3)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl?,2.04,CCN(CC)CCCCNc1ncc2CN(C(=O)N(Cc3cccc(NC(=O)C=C)c3)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl
What is the logD/lipophilicity of OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4?,3.75,OC[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4
How lipophilic is CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc5cccnc45?,3.86,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccc5cccnc45
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccsc3[nH]2,3.1,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3ccsc3[nH]2
What is the predicted lipophilicity (Lipo) of COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1?,3.85,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1
Estimate the lipophilicity property of CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCN(C)CC4)ncc2F.,2.49,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCN(C)CC4)ncc2F
How lipophilic is Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3?,2.6,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3
What is the logD/lipophilicity of CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1?,-0.33,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
What is the predicted lipophilicity (Lipo) of CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)N)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O?,1.96,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)N)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O
Predict the lipophilicity (Lipo) value for the molecule with SMILES: CC(C)NCC(O)COc1ccccc1OCC=C,0.2,CC(C)NCC(O)COc1ccccc1OCC=C
Estimate the lipophilicity property of O=C1CCOc2cc(OCc3cccc(c3)C#N)ccc12.,2.8,O=C1CCOc2cc(OCc3cccc(c3)C#N)ccc12
Estimate the lipophilicity property of CC(O)(C(=O)Nc1ccc2c(c1)c3ccccc3S2(=O)=O)C(F)(F)F.,3.0,CC(O)(C(=O)Nc1ccc2c(c1)c3ccccc3S2(=O)=O)C(F)(F)F
